t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
89715319266500,2,0.0039,0.9961,-0.0723,-53.25,-155.10,479.16
89715332276600,3,-0.0039,0.9668,-0.0898,18.75,102.00,-805.13
89715345283900,4,-0.0098,1.0039,-0.0742,-93.75,-277.65,1624.55
89715358668800,5,-0.0098,0.9746,-0.0703,97.20,97.95,3466.41
89715371503200,0,0.0020,0.9922,-0.0820,-32.10,-51.15,485.21
89715384315500,1,-0.0156,0.9590,-0.0879,-38.40,-59.55,-204.01
89715397305200,2,0.0059,0.9922,-0.0723,-48.45,-156.60,476.01
89715410262600,3,-0.0020,0.9668,-0.0840,22.05,103.20,-810.46
89715423301800,4,-0.0078,1.0039,-0.0801,-89.10,-280.65,1617.04
89715436308300,5,-0.0117,0.9746,-0.0762,101.70,96.90,3456.49
89715449246300,0,0.0020,0.9902,-0.0820,-23.70,-52.95,484.73
89715462328500,1,-0.0176,0.9570,-0.0898,-48.00,-61.65,-195.78
89715475274600,2,0.0039,0.9941,-0.0703,-46.20,-152.70,476.98
89715488405900,3,-0.0020,0.9648,-0.0859,23.85,101.55,-809.25
89715501300100,4,-0.0137,1.0059,-0.0723,-90.75,-279.60,1620.43
89715514306300,5,-0.0098,0.9766,-0.0703,105.30,99.15,3455.52
89715527276800,0,0.0020,0.9922,-0.0820,-27.30,-56.85,482.31
89715540301600,1,-0.0137,0.9590,-0.0879,-44.25,-59.70,-208.85
89715553300200,2,0.0039,0.9922,-0.0723,-51.15,-154.20,477.95
89715566286100,3,0.0000,0.9668,-0.0879,19.95,103.05,-804.17
89715579303600,4,-0.0098,1.0098,-0.0781,-87.30,-279.75,1621.40
89715592296800,5,-0.0059,0.9746,-0.0684,110.25,100.20,3466.41
89715605363600,0,0.0078,0.9902,-0.0820,-25.35,-56.10,485.45
89715618309700,1,-0.0176,0.9570,-0.0898,-45.15,-59.70,-211.02
89715631311600,2,0.0059,0.9961,-0.0762,-49.05,-153.75,479.40
89715644332200,3,-0.0059,0.9668,-0.0859,14.10,103.35,-814.57
89715657314300,4,-0.0117,1.0020,-0.0781,-88.95,-283.05,1607.12
89715670298200,5,-0.0078,0.9766,-0.0684,102.45,102.30,3460.84
89715683285800,0,0.0039,0.9922,-0.0840,-27.90,-60.45,485.69
89715696423700,1,-0.0156,0.9570,-0.0859,-40.65,-61.80,-203.76
89715709334300,2,0.0059,0.9941,-0.0703,-50.55,-159.45,483.27
89715722346200,3,-0.0020,0.9688,-0.0879,16.05,100.05,-817.48
89715735364500,4,-0.0059,1.0000,-0.0762,-93.00,-274.05,1620.92
89715748308400,5,-0.0117,0.9785,-0.0684,106.35,102.15,3462.78
89715761330700,0,0.0000,0.9922,-0.0820,-27.60,-54.60,479.89
89715774313600,1,-0.0098,0.9590,-0.0840,-43.80,-54.45,-204.01
89715787284900,2,0.0039,0.9941,-0.0723,-43.95,-155.10,471.90
89715800341800,3,-0.0020,0.9668,-0.0859,18.30,107.10,-810.46
89715813375400,4,-0.0078,1.0039,-0.0781,-89.40,-278.70,1615.83
89715826355800,5,-0.0078,0.9746,-0.0781,109.80,105.75,3456.24
89715839348300,0,0.0020,0.9922,-0.0840,-25.80,-52.95,488.84
89715852403700,1,-0.0137,0.9590,-0.0879,-38.70,-52.05,-207.39
89715865320200,2,0.0039,0.9922,-0.0762,-47.40,-158.55,471.90
89715878313700,3,-0.0020,0.9648,-0.0859,18.15,103.65,-811.67
89715891333700,4,-0.0098,0.9961,-0.0742,-89.10,-276.90,1623.09
89715904356300,5,-0.0117,0.9727,-0.0723,105.75,97.20,3455.03
89715917353600,0,0.0020,0.9922,-0.0820,-30.45,-49.65,484.48
89715930385600,1,-0.0156,0.9609,-0.0879,-46.05,-62.10,-203.76
89715943354500,2,0.0020,0.9961,-0.0742,-47.10,-156.75,473.84
89715956323900,3,0.0000,0.9648,-0.0879,20.40,103.65,-801.75
89715969318900,4,-0.0098,1.0039,-0.0742,-90.00,-275.55,1610.27
89715982332100,5,-0.0098,0.9746,-0.0645,106.95,97.95,3461.33
89715995359200,0,-0.0020,0.9961,-0.0762,-23.40,-57.30,486.90
89716008321800,1,-0.0117,0.9609,-0.0859,-36.00,-60.60,-204.49
89716021559000,2,0.0059,0.9980,-0.0781,-49.65,-159.00,484.00
89716034493700,3,0.0000,0.9629,-0.0898,21.60,101.70,-810.70
89716047365900,4,-0.0098,1.0000,-0.0781,-95.70,-273.15,1616.56
89716060383000,5,-0.0078,0.9746,-0.0723,103.50,96.45,3460.36
89716073413000,0,0.0000,0.9902,-0.0801,-25.95,-54.75,484.24
89716086371600,1,-0.0156,0.9570,-0.0820,-43.35,-61.95,-200.62
89716099330000,2,0.0020,0.9941,-0.0742,-45.60,-157.20,476.01
89716112373100,3,-0.0039,0.9648,-0.0859,21.45,99.60,-805.13
89716125376600,4,-0.0078,0.9961,-0.0723,-96.90,-274.20,1622.61
89716138382600,5,-0.0098,0.9727,-0.0723,101.85,93.75,3453.10
89716151376300,0,0.0000,0.9941,-0.0820,-21.30,-55.35,484.00
89716164398300,1,-0.0176,0.9570,-0.0918,-41.10,-56.25,-204.25
89716177335300,2,0.0039,0.9961,-0.0742,-46.20,-151.35,479.89
89716190521900,3,-0.0020,0.9629,-0.0879,14.55,103.05,-815.78
89716203369400,4,-0.0098,0.9980,-0.0820,-101.25,-276.60,1623.34
89716216362400,5,-0.0078,0.9746,-0.0781,106.65,98.85,3463.50
89716229328500,0,0.0000,0.9902,-0.0801,-26.25,-51.90,485.94
89716242677000,1,-0.0117,0.9570,-0.0840,-38.25,-62.25,-206.91
89716255365900,2,0.0039,0.9941,-0.0723,-53.40,-156.45,471.17
89716268400800,3,-0.0039,0.9629,-0.0840,20.55,104.10,-811.91
89716281377900,4,-0.0098,1.0039,-0.0781,-97.35,-272.40,1624.30
89716294429800,5,-0.0078,0.9727,-0.0703,103.80,99.60,3455.03
89716307352000,0,0.0000,0.9922,-0.0801,-27.00,-55.50,486.66
89716320364600,1,-0.0137,0.9570,-0.0918,-36.00,-54.30,-198.44
89716333585900,2,0.0039,0.9941,-0.0723,-47.25,-151.50,474.56
89716346408400,3,-0.0039,0.9648,-0.0879,17.25,98.55,-810.22
89716359380500,4,-0.0098,1.0000,-0.0742,-90.75,-275.70,1620.43
89716372417400,5,-0.0117,0.9746,-0.0742,102.45,94.80,3465.92
89716385363900,0,-0.0020,0.9902,-0.0820,-26.40,-57.75,484.97
89716398382600,1,-0.0137,0.9570,-0.0840,-44.10,-52.95,-208.12
89716411365900,2,0.0020,0.9902,-0.0762,-52.35,-156.15,480.61
89716424438600,3,-0.0039,0.9668,-0.0879,24.75,98.55,-816.27
89716437439400,4,-0.0098,0.9980,-0.0762,-93.00,-279.60,1613.90
89716450412100,5,-0.0098,0.9727,-0.0664,102.45,93.30,3462.54
89716463414000,0,0.0020,0.9941,-0.0781,-24.15,-55.35,484.24
89716476435800,1,-0.0137,0.9590,-0.0898,-49.35,-60.90,-205.70
89716489398400,2,0.0098,0.9941,-0.0684,-51.60,-154.20,482.79
89716502423300,3,-0.0020,0.9648,-0.0859,14.10,102.75,-809.25
89716515401700,4,-0.0098,1.0020,-0.0781,-96.90,-271.35,1615.59
89716528380000,5,-0.0098,0.9766,-0.0664,100.35,99.15,3467.38
89716541492900,0,0.0000,0.9941,-0.0820,-29.70,-50.40,476.26
89716554401300,1,-0.0137,0.9590,-0.0859,-42.90,-55.65,-201.59
89716567376500,2,0.0039,0.9980,-0.0723,-51.45,-153.60,483.03
89716580430400,3,-0.0020,0.9668,-0.0840,22.05,108.60,-824.01
89716593442900,4,-0.0078,1.0020,-0.0762,-97.20,-279.90,1615.35
89716606401000,5,-0.0078,0.9746,-0.0723,108.00,102.45,3466.89
89716619357800,0,0.0000,0.9883,-0.0840,-28.80,-51.60,489.32
89716632532800,1,-0.0137,0.9570,-0.0840,-40.80,-65.40,-203.76
89716645442700,2,0.0000,0.9961,-0.0723,-48.60,-154.50,473.11
89716658391200,3,-0.0039,0.9629,-0.0859,21.00,105.45,-813.60
89716671616300,4,-0.0059,1.0020,-0.0801,-95.25,-280.50,1609.78
89716684381300,5,-0.0137,0.9688,-0.0723,104.25,94.95,3467.13
89716697479000,0,0.0039,0.9902,-0.0820,-24.45,-49.50,488.36
89716710447500,1,-0.0137,0.9570,-0.0859,-42.90,-64.05,-191.42
89716723394700,2,0.0059,0.9922,-0.0762,-52.35,-157.65,475.29
89716736382400,3,-0.0020,0.9668,-0.0879,17.40,101.70,-815.78
89716749413800,4,-0.0098,1.0000,-0.0781,-92.85,-279.30,1625.27
89716762534200,5,-0.0098,0.9707,-0.0684,100.20,100.20,3460.60
89716775404900,0,0.0000,0.9922,-0.0801,-23.55,-47.85,485.94
89716788411000,1,-0.0176,0.9570,-0.0918,-45.30,-52.95,-202.07
89716801437400,2,0.0039,0.9941,-0.0742,-52.05,-159.60,472.38
89716814521600,3,-0.0039,0.9648,-0.0859,21.15,103.80,-817.72
89716827426200,4,-0.0156,1.0020,-0.0762,-87.15,-281.40,1618.74
89716840428900,5,-0.0137,0.9746,-0.0742,106.35,100.95,3455.52
89716853387300,0,0.0000,0.9961,-0.0820,-28.95,-48.45,487.39
89716866419200,1,-0.0176,0.9570,-0.0859,-36.45,-64.80,-207.88
89716879453100,2,0.0039,0.9961,-0.0742,-52.65,-158.40,488.36
89716892457100,3,-0.0020,0.9648,-0.0840,18.90,111.60,-813.36
89716905559400,4,-0.0059,1.0020,-0.0781,-90.15,-277.95,1615.59
89716918453100,5,-0.0098,0.9746,-0.0684,99.60,102.30,3465.20
89716931408600,0,0.0000,0.9883,-0.0801,-25.20,-48.60,483.27
89716944473600,1,-0.0195,0.9609,-0.0840,-38.25,-65.25,-197.47
89716957413500,2,0.0020,0.9941,-0.0703,-47.85,-154.80,475.53
89716970455700,3,-0.0020,0.9688,-0.0879,20.55,102.75,-814.33
89716983433900,4,-0.0078,1.0020,-0.0801,-99.00,-274.95,1615.59
89716996471300,5,-0.0117,0.9746,-0.0703,99.00,95.85,3464.47
89717009398000,0,0.0020,0.9883,-0.0801,-22.80,-56.70,480.37
89717022439200,1,-0.0195,0.9570,-0.0898,-41.10,-59.85,-203.28
89717035427600,2,0.0020,0.9961,-0.0684,-47.10,-156.75,473.35
89717048426300,3,-0.0039,0.9648,-0.0859,19.20,102.15,-808.52
89717061481700,4,-0.0137,0.9980,-0.0742,-95.70,-270.15,1622.13
89717074434500,5,-0.0117,0.9727,-0.0703,101.25,102.75,3463.26
89717087455500,0,0.0020,0.9922,-0.0840,-26.70,-58.65,497.07
89717100477700,1,-0.0137,0.9570,-0.0859,-44.85,-61.80,-200.86
89717113505300,2,0.0039,0.9941,-0.0723,-48.60,-157.65,481.10
89717126473700,3,-0.0020,0.9648,-0.0820,16.50,102.30,-816.02
89717139627100,4,-0.0098,1.0059,-0.0781,-89.55,-280.20,1612.45
89717152522200,5,-0.0137,0.9727,-0.0703,105.90,91.05,3462.78
89717165425500,0,0.0000,0.9883,-0.0820,-26.85,-55.35,487.15
89717178513000,1,-0.0176,0.9570,-0.0859,-34.80,-58.50,-202.80
89717191443200,2,0.0059,0.9961,-0.0762,-49.50,-153.30,465.61
89717204413700,3,-0.0039,0.9648,-0.0879,19.05,97.50,-807.31
89717217488700,4,-0.0078,0.9980,-0.0762,-95.55,-273.00,1623.34
89717230473800,5,-0.0137,0.9727,-0.0723,103.50,100.05,3461.81
89717243491300,0,-0.0020,0.9922,-0.0859,-33.00,-52.80,479.89
89717256459700,1,-0.0176,0.9570,-0.0859,-31.05,-62.10,-204.25
89717269490500,2,0.0020,0.9941,-0.0703,-47.85,-154.65,476.50
89717282549400,3,-0.0020,0.9648,-0.0879,18.30,100.95,-815.06
89717295515300,4,-0.0117,1.0020,-0.0723,-88.95,-274.95,1610.75
89717308453500,5,-0.0137,0.9727,-0.0703,103.65,99.00,3462.05
89717321496400,0,-0.0020,0.9883,-0.0840,-25.35,-57.75,482.55
89717334499800,1,-0.0156,0.9570,-0.0879,-44.85,-60.00,-204.01
89717347492200,2,0.0020,0.9941,-0.0723,-51.60,-160.20,469.48
89717360492400,3,-0.0020,0.9629,-0.0859,15.90,109.95,-808.76
89717373579700,4,-0.0117,1.0039,-0.0781,-94.35,-278.10,1612.45
89717386449300,5,-0.0098,0.9766,-0.0742,102.15,105.15,3464.71
89717399443700,0,0.0020,0.9883,-0.0820,-25.20,-49.65,484.00
89717412511200,1,-0.0117,0.9609,-0.0898,-45.45,-61.95,-202.55
89717425495400,2,0.0020,0.9941,-0.0703,-51.75,-162.45,474.08
89717438511400,3,-0.0020,0.9668,-0.0879,15.75,102.90,-822.56
89717451528500,4,-0.0098,1.0039,-0.0781,-91.35,-278.55,1623.34
89717464474500,5,-0.0117,0.9766,-0.0703,96.90,105.90,3462.54
89717477512400,0,-0.0020,0.9941,-0.0723,-21.45,-50.40,482.79
89717490477800,1,-0.0195,0.9590,-0.0840,-44.70,-61.65,-212.72
89717503479500,2,0.0059,0.9961,-0.0703,-55.20,-157.20,481.10
89717516460400,3,0.0000,0.9629,-0.0937,24.30,100.35,-811.91
89717529083100,4,-0.0078,0.9961,-0.0781,-94.35,-274.35,1624.55
89717542520900,5,-0.0098,0.9727,-0.0684,108.90,104.70,3460.84
89717555505500,0,0.0000,0.9922,-0.0801,-25.80,-48.00,483.76
89717568525700,1,-0.0156,0.9570,-0.0859,-45.30,-64.95,-201.59
89717581510100,2,0.0000,0.9941,-0.0703,-45.75,-158.55,473.35
89717594514100,3,-0.0020,0.9609,-0.0879,18.90,108.00,-805.62
89717607491000,4,-0.0098,1.0020,-0.0762,-92.70,-276.90,1608.09
89717620114100,5,-0.0078,0.9727,-0.0723,106.80,97.65,3456.73
89717633465800,0,0.0020,0.9863,-0.0859,-31.05,-58.05,483.27
89717646560400,1,-0.0117,0.9551,-0.0879,-39.90,-54.75,-202.55
89717659529000,2,0.0020,0.9941,-0.0703,-47.25,-151.05,476.98
89717672093000,3,0.0020,0.9609,-0.0840,14.70,97.80,-810.22
89717685538600,4,-0.0059,1.0078,-0.0781,-91.80,-278.40,1617.53
89717698683200,5,-0.0176,0.9844,-0.0684,105.75,94.80,3460.84
89717711123800,0,-0.0020,0.9883,-0.0781,-26.10,-51.75,483.03
89717724544600,1,-0.0215,0.9512,-0.0859,-38.70,-58.05,-199.89
89717737523800,2,0.0000,0.9902,-0.0781,-50.10,-158.25,480.61
89717750548900,3,-0.0020,0.9707,-0.0918,19.20,102.75,-814.09
89717763217500,4,-0.0059,1.0098,-0.0840,-96.45,-272.40,1624.30
89717776527900,5,-0.0059,0.9707,-0.0742,105.45,106.50,3467.86
89717789496100,0,0.0098,0.9941,-0.0840,-30.90,-52.50,479.89
89717802554400,1,-0.0195,0.9531,-0.0879,-40.05,-57.75,-197.96
89717815505800,2,-0.0039,0.9902,-0.0684,-45.75,-158.85,474.08
89717828537500,3,-0.0098,0.9609,-0.0840,20.70,105.00,-807.07
89717841526600,4,-0.0176,0.9941,-0.0781,-91.20,-279.90,1617.04
89717854114400,5,-0.0059,0.9707,-0.0742,106.80,96.30,3465.68
89717867498000,0,0.0039,0.9824,-0.0781,-32.55,-52.20,484.73
89717880570600,1,-0.0098,0.9570,-0.0898,-40.20,-58.80,-204.97
89717893142200,2,0.0117,0.9961,-0.0723,-55.80,-153.90,476.26
89717906079900,3,0.0020,0.9648,-0.0898,21.60,108.15,-816.51
89717919565400,4,-0.0156,1.0039,-0.0801,-93.60,-279.60,1609.30
89717932513800,5,-0.0156,0.9727,-0.0664,103.65,98.70,3464.71
89717945096200,0,-0.0059,0.9941,-0.0820,-30.30,-49.05,493.44
89717958560600,1,-0.0254,0.9609,-0.0801,-43.05,-59.55,-200.38
89717971574600,2,-0.0020,0.9961,-0.0723,-49.50,-152.40,466.58
89717984549700,3,-0.0039,0.9648,-0.0801,23.25,103.35,-807.55
89717997107900,4,-0.0059,1.0039,-0.0762,-97.20,-275.70,1622.61
89718010563900,5,-0.0039,0.9727,-0.0742,105.75,104.25,3465.92
89718023512800,0,0.0059,0.9883,-0.0840,-23.40,-57.00,485.21
89718036145600,1,-0.0156,0.9551,-0.0879,-39.00,-58.05,-198.44
89718049526300,2,-0.0020,0.9980,-0.0723,-46.50,-157.35,479.89
89718062509600,3,-0.0059,0.9648,-0.0898,24.90,107.10,-815.78
89718075581800,4,-0.0156,1.0059,-0.0781,-99.45,-279.15,1625.76
89718088232300,5,-0.0117,0.9746,-0.0684,109.20,94.65,3458.91
89718101552100,0,0.0000,0.9922,-0.0801,-33.60,-52.20,487.15
89718114539100,1,-0.0098,0.9551,-0.0840,-41.40,-64.05,-206.43
89718127156700,2,0.0059,0.9961,-0.0742,-48.15,-157.35,482.31
89718140346300,3,0.0039,0.9648,-0.0879,16.20,98.40,-817.23
89718153546200,4,-0.0039,1.0039,-0.0820,-90.75,-279.75,1615.83
89718166681800,5,-0.0137,0.9727,-0.0762,106.50,104.85,3463.99
89718179156100,0,-0.0039,0.9922,-0.0801,-31.50,-53.55,484.73
89718192599300,1,-0.0195,0.9590,-0.0879,-40.65,-56.70,-207.39
89718205536000,2,0.0039,0.9980,-0.0742,-50.70,-149.10,468.75
89718218185700,3,-0.0039,0.9688,-0.0840,21.60,108.15,-812.88
89718231232600,4,-0.0098,1.0000,-0.0781,-100.20,-273.75,1620.92
89718244520200,5,-0.0059,0.9727,-0.0723,100.95,95.40,3458.42
89718257533500,0,0.0059,0.9902,-0.0859,-32.55,-51.75,483.03
89718270176000,1,-0.0137,0.9570,-0.0859,-39.00,-58.35,-204.97
89718283124200,2,0.0000,0.9922,-0.0723,-48.75,-161.55,476.26
89718296585700,3,-0.0059,0.9648,-0.0859,19.65,112.20,-818.93
89718309138400,4,-0.0137,1.0059,-0.0762,-98.55,-277.35,1618.74
89718322296200,5,-0.0117,0.9766,-0.0703,103.50,101.55,3464.96
89718335596500,0,0.0000,0.9922,-0.0801,-25.05,-54.45,488.60
89718348575300,1,-0.0156,0.9609,-0.0879,-41.70,-60.15,-208.60
89718361171000,2,0.0039,0.9922,-0.0703,-45.30,-159.30,482.55
89718374131700,3,-0.0020,0.9609,-0.0879,14.85,103.95,-803.44
89718387563300,4,-0.0059,0.9980,-0.0820,-96.30,-276.00,1618.25
89718400136900,5,-0.0059,0.9766,-0.0762,105.00,96.90,3462.54
89718413195300,0,0.0059,0.9941,-0.0859,-21.60,-54.90,482.31
89718426544400,1,-0.0117,0.9570,-0.0898,-40.95,-58.05,-199.89
89718439618700,2,0.0000,0.9941,-0.0723,-40.95,-152.40,485.69
89718452133300,3,-0.0039,0.9648,-0.0840,20.40,101.40,-811.18
89718465161800,4,-0.0098,0.9980,-0.0723,-93.75,-282.15,1614.62
89718478623200,5,-0.0117,0.9746,-0.0664,106.50,102.60,3469.07
89718491167200,0,0.0000,0.9844,-0.0820,-24.60,-52.65,485.69
89718504449500,1,-0.0156,0.9531,-0.0879,-44.70,-58.95,-192.15
89718517238800,2,0.0039,0.9961,-0.0801,-49.65,-157.20,478.43
89718530641400,3,0.0000,0.9648,-0.0898,16.65,97.35,-809.97
89718543261700,4,-0.0098,1.0059,-0.0801,-97.20,-276.30,1615.83
89718556508400,5,-0.0078,0.9746,-0.0703,101.70,103.65,3462.29
89718569583900,0,0.0000,0.9941,-0.0762,-23.70,-57.15,477.47
89718582192100,1,-0.0117,0.9570,-0.0820,-44.55,-53.55,-201.59
89718595154000,2,0.0039,0.9922,-0.0742,-43.80,-157.35,484.00
89718608206600,3,-0.0020,0.9648,-0.0879,14.55,100.35,-806.34
89718621694200,4,-0.0117,1.0020,-0.0820,-93.45,-276.00,1614.62
89718634231800,5,-0.0078,0.9727,-0.0703,100.65,103.35,3454.31
89718647362800,0,0.0000,0.9902,-0.0840,-25.35,-53.55,497.55
89718660641100,1,-0.0117,0.9570,-0.0918,-41.25,-58.80,-203.52
89718673377500,2,0.0078,0.9961,-0.0664,-46.20,-153.15,478.43
89718686206100,3,-0.0020,0.9668,-0.0840,15.30,101.55,-817.72
89718699178000,4,-0.0098,1.0020,-0.0723,-95.85,-272.10,1622.85
89718712185000,5,-0.0137,0.9727,-0.0703,102.00,101.70,3463.99
89718725214800,0,-0.0020,0.9941,-0.0820,-25.35,-47.70,483.76
89718738273500,1,-0.0137,0.9590,-0.0859,-38.70,-66.45,-203.52
89718751637300,2,0.0020,0.9961,-0.0762,-43.50,-158.25,480.13
89718764173500,3,-0.0039,0.9668,-0.0898,22.80,102.90,-815.54
89718777211100,4,-0.0078,1.0078,-0.0781,-88.35,-274.35,1611.72
89718790187900,5,-0.0098,0.9727,-0.0723,105.90,99.00,3463.02
89718803160600,0,-0.0039,0.9922,-0.0781,-29.70,-50.10,499.97
89718816193700,1,-0.0195,0.9590,-0.0840,-44.70,-60.00,-193.12
89718829173800,2,0.0000,0.9961,-0.0703,-54.60,-157.35,477.47
89718842223500,3,-0.0059,0.9688,-0.0859,20.25,105.15,-817.23
89718855247800,4,-0.0098,1.0020,-0.0820,-93.30,-275.70,1604.94
89718868182000,5,-0.0117,0.9727,-0.0703,103.20,98.70,3458.91
89718881594700,0,0.0039,0.9883,-0.0859,-24.75,-56.40,477.22
89718894229900,1,-0.0078,0.9570,-0.0879,-40.35,-57.90,-203.76
89718907182200,2,0.0039,0.9961,-0.0703,-51.30,-155.85,478.92
89718920187300,3,-0.0020,0.9648,-0.0820,20.25,103.50,-813.60
89718933197800,4,-0.0098,0.9980,-0.0781,-97.05,-271.50,1603.25
89718946400400,5,-0.0117,0.9746,-0.0723,101.25,96.90,3458.18
89718959177100,0,-0.0020,0.9922,-0.0820,-34.65,-50.25,485.21
89718972423800,1,-0.0156,0.9551,-0.0859,-41.25,-63.15,-204.25
89718985224500,2,0.0020,0.9922,-0.0723,-45.90,-154.65,480.85
89718998191300,3,-0.0039,0.9629,-0.0859,16.65,106.95,-809.73
89719011669700,4,-0.0078,1.0039,-0.0820,-93.60,-277.20,1617.04
89719024190000,5,-0.0117,0.9766,-0.0664,107.25,96.60,3458.42
89719037176300,0,-0.0020,0.9961,-0.0801,-26.40,-51.15,484.48
89719050660300,1,-0.0137,0.9590,-0.0879,-40.20,-55.05,-196.02
89719063371800,2,0.0039,0.9941,-0.0742,-41.70,-157.95,478.43
89719076240500,3,-0.0020,0.9648,-0.0840,25.05,108.60,-807.31
89719089405000,4,-0.0059,0.9980,-0.0801,-92.10,-274.05,1617.53
89719102264800,5,-0.0098,0.9727,-0.0703,101.85,104.70,3473.43
89719115227600,0,0.0000,0.9902,-0.0820,-23.70,-53.25,496.83
89719128262800,1,-0.0176,0.9590,-0.0859,-40.20,-63.00,-196.99
89719141245100,2,0.0059,0.9961,-0.0723,-53.10,-156.00,476.98
89719154240200,3,0.0000,0.9648,-0.0859,22.20,108.00,-804.17
89719167270700,4,-0.0020,1.0059,-0.0742,-94.50,-274.05,1621.40
89719180235400,5,-0.0098,0.9727,-0.0742,103.05,100.95,3462.78
89719193223500,0,0.0000,0.9883,-0.0781,-18.00,-50.10,479.64
89719206233900,1,-0.0137,0.9551,-0.0820,-42.30,-62.40,-196.50
89719219261600,2,0.0039,0.9961,-0.0703,-47.25,-155.70,475.77
89719232241800,3,-0.0039,0.9629,-0.0840,19.20,100.35,-814.81
89719245297200,4,-0.0098,1.0020,-0.0781,-94.50,-277.95,1618.74
89719258248300,5,-0.0098,0.9746,-0.0703,102.60,100.35,3464.47
89719271267100,0,0.0000,0.9941,-0.0801,-25.95,-54.90,496.10
