t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
89719284246600,1,-0.0137,0.9590,-0.0918,-39.75,-62.70,-201.83
89719297295200,2,0.0078,0.9922,-0.0781,-53.55,-157.95,479.16
89719310225200,3,-0.0020,0.9648,-0.0879,20.85,102.30,-805.86
89719323325300,4,-0.0059,1.0039,-0.0781,-93.00,-277.50,1620.92
89719336224400,5,-0.0156,0.9766,-0.0684,103.65,98.85,3459.63
89719349221200,0,0.0020,0.9902,-0.0801,-20.85,-63.00,486.42
89719362231900,1,-0.0176,0.9609,-0.0918,-39.90,-55.05,-203.52
89719375274000,2,0.0020,0.9941,-0.0703,-48.15,-162.90,478.92
89719388275300,3,-0.0020,0.9668,-0.0859,15.15,106.95,-816.27
89719401249400,4,-0.0078,1.0039,-0.0781,-95.25,-272.25,1610.03
89719414244800,5,-0.0098,0.9766,-0.0703,102.15,96.30,3458.91
89719427261100,0,0.0000,0.9941,-0.0801,-24.00,-54.90,485.45
89719440235900,1,-0.0156,0.9590,-0.0859,-41.85,-55.95,-191.42
89719453233700,2,0.0000,0.9961,-0.0684,-51.00,-150.15,483.03
89719466264000,3,-0.0078,0.9668,-0.0879,16.20,104.85,-816.51
89719479251500,4,-0.0098,1.0020,-0.0820,-98.85,-275.10,1628.90
89719492231300,5,-0.0098,0.9746,-0.0723,103.35,92.85,3463.99
89719505282400,0,0.0039,0.9902,-0.0781,-26.40,-58.65,484.73
89719518291000,1,-0.0117,0.9609,-0.0898,-41.55,-61.50,-204.73
89719531241200,2,0.0059,0.9980,-0.0762,-50.40,-157.95,469.48
89719544227500,3,-0.0039,0.9629,-0.0879,19.65,100.50,-817.23
89719557259200,4,-0.0059,1.0020,-0.0781,-90.45,-272.40,1615.59
89719570239600,5,-0.0137,0.9746,-0.0703,103.20,97.05,3465.44
89719583236300,0,0.0039,0.9941,-0.0820,-27.00,-61.20,491.02
89719596435800,1,-0.0176,0.9590,-0.0879,-43.35,-63.30,-205.94
89719609288500,2,0.0000,0.9961,-0.0742,-55.50,-159.45,479.40
89719622251100,3,-0.0020,0.9648,-0.0840,14.70,99.75,-807.07
89719635317400,4,-0.0117,1.0039,-0.0820,-95.40,-277.95,1619.95
89719648256300,5,-0.0078,0.9746,-0.0703,98.10,94.80,3460.12
89719661310000,0,0.0000,0.9902,-0.0801,-26.10,-56.40,489.81
89719674266300,1,-0.0137,0.9590,-0.0820,-35.85,-61.20,-203.52
89719687310700,2,0.0059,0.9941,-0.0762,-52.95,-153.30,483.52
89719700247700,3,-0.0039,0.9668,-0.0898,21.00,98.85,-810.22
89719713350100,4,-0.0117,1.0000,-0.0781,-92.70,-278.70,1619.22
89719726328100,5,-0.0098,0.9727,-0.0723,105.75,101.55,3458.42
89719739276000,0,0.0020,0.9922,-0.0840,-29.85,-54.75,482.06
89719752324400,1,-0.0156,0.9609,-0.0898,-43.95,-64.65,-203.76
89719765282300,2,0.0039,0.9980,-0.0703,-47.25,-158.85,474.56
89719778261600,3,-0.0020,0.9629,-0.0859,22.35,109.35,-805.62
89719791435800,4,-0.0117,1.0020,-0.0781,-88.05,-281.85,1611.24
89719804291200,5,-0.0098,0.9746,-0.0742,102.60,100.65,3459.39
89719817265300,0,0.0020,0.9883,-0.0801,-29.70,-52.35,484.97
89719830319900,1,-0.0137,0.9551,-0.0879,-43.95,-60.00,-204.01
89719843262900,2,0.0059,0.9941,-0.0742,-49.65,-159.30,477.95
89719856272200,3,0.0020,0.9668,-0.0859,19.35,106.80,-816.27
89719869285900,4,-0.0078,1.0000,-0.0742,-96.75,-274.95,1619.95
89719882288000,5,-0.0098,0.9746,-0.0703,104.55,101.25,3451.16
89719895272900,0,-0.0020,0.9922,-0.0801,-24.15,-53.40,481.10
89719908301700,1,-0.0137,0.9570,-0.0840,-37.65,-56.10,-200.38
89719921317900,2,0.0020,0.9941,-0.0703,-52.65,-149.55,478.92
89719934277400,3,-0.0059,0.9668,-0.0898,19.35,106.80,-805.38
89719947343600,4,-0.0078,1.0020,-0.0820,-94.80,-274.20,1620.19
89719960331900,5,-0.0098,0.9746,-0.0703,101.55,101.70,3463.99
89719973280600,0,0.0000,0.9922,-0.0801,-26.25,-54.45,486.18
89719986303200,1,-0.0137,0.9570,-0.0918,-34.65,-53.10,-195.29
89719999344200,2,0.0020,0.9941,-0.0684,-48.90,-158.40,472.87
89720012330800,3,-0.0039,0.9668,-0.0879,28.80,101.85,-812.64
89720025366900,4,-0.0117,1.0020,-0.0801,-96.15,-277.65,1614.87
89720038373800,5,-0.0117,0.9707,-0.0664,101.85,98.70,3454.79
89720051345800,0,0.0020,0.9902,-0.0840,-28.05,-52.65,490.78
89720064438900,1,-0.0117,0.9590,-0.0898,-42.90,-58.20,-199.17
89720077298800,2,0.0059,0.9922,-0.0723,-49.35,-157.80,482.79
89720090299500,3,-0.0020,0.9648,-0.0840,21.00,105.45,-816.51
89720103373700,4,-0.0078,1.0039,-0.0781,-88.80,-277.05,1630.35
89720116299600,5,-0.0098,0.9746,-0.0664,101.40,98.10,3460.12
89720129337600,0,0.0039,0.9902,-0.0820,-33.30,-55.05,482.31
89720142355500,1,-0.0156,0.9609,-0.0879,-42.15,-64.95,-206.18
89720155353600,2,0.0039,0.9961,-0.0762,-45.30,-156.30,477.47
89720168349500,3,-0.0020,0.9648,-0.0840,19.20,105.75,-815.78
89720181341200,4,-0.0098,1.0020,-0.0781,-91.50,-281.10,1620.43
89720194311000,5,-0.0117,0.9727,-0.0703,100.20,99.00,3456.97
89720207313300,0,-0.0020,0.9922,-0.0840,-27.15,-52.35,489.32
89720220298800,1,-0.0176,0.9590,-0.0859,-43.95,-55.95,-210.54
89720233347300,2,0.0020,0.9961,-0.0781,-52.05,-155.25,477.71
89720246374000,3,-0.0020,0.9629,-0.0879,18.30,103.05,-819.65
89720259396200,4,-0.0117,1.0000,-0.0801,-94.80,-276.60,1620.43
89720272343200,5,-0.0078,0.9746,-0.0703,103.80,101.40,3465.20
89720285309800,0,0.0000,0.9922,-0.0820,-29.25,-53.25,480.13
89720298616200,1,-0.0117,0.9590,-0.0859,-40.80,-60.15,-208.36
89720311362700,2,0.0039,0.9961,-0.0762,-52.35,-157.65,477.71
89720324373200,3,0.0000,0.9648,-0.0859,21.90,97.05,-818.93
89720337338200,4,-0.0098,1.0059,-0.0820,-95.10,-280.05,1616.80
89720350355900,5,-0.0059,0.9727,-0.0723,100.35,106.05,3469.31
89720363362100,0,0.0039,0.9922,-0.0801,-25.05,-52.50,492.71
89720376345500,1,-0.0156,0.9570,-0.0859,-38.10,-67.65,-194.81
89720389365600,2,0.0059,0.9961,-0.0703,-47.10,-155.10,476.50
89720402489200,3,-0.0039,0.9648,-0.0859,17.55,98.40,-804.89
89720415338800,4,-0.0117,1.0000,-0.0801,-88.05,-272.40,1616.08
89720428313600,5,-0.0137,0.9746,-0.0664,101.25,95.25,3462.29
89720441367900,0,-0.0020,0.9922,-0.0781,-26.40,-52.95,489.81
89720454374900,1,-0.0195,0.9590,-0.0879,-39.60,-61.50,-209.09
89720467373600,2,0.0039,0.9922,-0.0742,-45.90,-154.95,473.59
89720480378500,3,-0.0039,0.9648,-0.0879,19.35,110.25,-817.23
89720493396900,4,-0.0059,1.0039,-0.0820,-93.75,-277.05,1616.56
89720506337800,5,-0.0098,0.9727,-0.0684,107.70,96.75,3458.42
89720519368200,0,0.0039,0.9902,-0.0820,-29.10,-52.65,477.71
89720532341100,1,-0.0156,0.9609,-0.0840,-37.80,-51.60,-202.07
89720545327800,2,0.0039,0.9941,-0.0742,-49.95,-153.60,466.58
89720558368000,3,-0.0020,0.9668,-0.0898,14.40,99.90,-812.39
89720571363400,4,-0.0117,1.0000,-0.0742,-93.60,-272.40,1612.69
89720584352100,5,-0.0117,0.9746,-0.0684,98.85,101.70,3463.26
89720597414000,0,0.0000,0.9883,-0.0801,-30.45,-57.60,484.00
89720610394900,1,-0.0156,0.9551,-0.0937,-43.80,-60.75,-200.86
89720623351200,2,0.0000,0.9961,-0.0742,-52.35,-158.70,475.05
89720636382400,3,-0.0039,0.9668,-0.0859,19.95,99.75,-818.20
89720649368900,4,-0.0098,1.0039,-0.0742,-95.10,-274.50,1615.59
89720662333700,5,-0.0117,0.9746,-0.0723,101.55,92.55,3453.58
89720675345200,0,0.0000,0.9922,-0.0801,-26.40,-55.35,481.82
89720688404400,1,-0.0117,0.9590,-0.0840,-38.10,-61.05,-200.86
89720701391500,2,0.0059,0.9980,-0.0762,-50.25,-153.60,481.34
89720714572300,3,-0.0039,0.9629,-0.0859,22.20,104.40,-803.68
89720727413800,4,-0.0098,1.0059,-0.0820,-96.30,-279.30,1618.25
89720740354900,5,-0.0117,0.9727,-0.0723,110.40,97.95,3464.47
89720753392700,0,-0.0020,0.9922,-0.0781,-28.20,-51.00,477.47
89720766412700,1,-0.0137,0.9609,-0.0859,-46.50,-62.40,-199.65
89720779414000,2,0.0039,0.9941,-0.0762,-51.45,-154.80,481.58
89720792340800,3,0.0000,0.9648,-0.0879,11.55,96.90,-809.49
89720805431200,4,-0.0117,1.0020,-0.0801,-97.35,-284.25,1618.98
89720818425700,5,-0.0098,0.9766,-0.0723,100.95,93.15,3460.12
89720831401700,0,0.0000,0.9922,-0.0820,-28.35,-55.50,477.95
89720844433700,1,-0.0156,0.9590,-0.0879,-45.00,-62.10,-195.05
89720857378500,2,0.0020,0.9961,-0.0703,-51.60,-151.65,477.95
89720870377700,3,-0.0039,0.9629,-0.0840,27.00,99.30,-817.96
89720883480800,4,-0.0117,1.0000,-0.0742,-97.65,-278.55,1618.25
89720896462300,5,-0.0156,0.9746,-0.0723,107.70,96.15,3459.15
89720909440000,0,0.0000,0.9902,-0.0801,-26.85,-53.70,478.43
89720922538400,1,-0.0117,0.9590,-0.0898,-41.85,-56.55,-206.18
89720935416500,2,0.0059,0.9941,-0.0742,-54.30,-165.60,476.50
89720948372900,3,-0.0039,0.9668,-0.0840,23.85,97.80,-812.88
89720961437300,4,-0.0117,1.0000,-0.0781,-91.95,-277.80,1617.77
89720974386500,5,-0.0098,0.9746,-0.0703,103.20,98.25,3463.50
89720987390100,0,0.0000,0.9941,-0.0781,-25.20,-53.10,489.57
89721000399300,1,-0.0137,0.9570,-0.0918,-36.60,-61.20,-204.49
89721013445200,2,0.0039,0.9961,-0.0723,-48.45,-152.40,474.08
89721026429600,3,-0.0020,0.9648,-0.0879,16.05,103.50,-807.55
89721039801600,4,-0.0039,1.0000,-0.0762,-87.90,-278.85,1614.38
89721052436800,5,-0.0098,0.9746,-0.0684,106.50,102.60,3467.38
89721065386300,0,0.0039,0.9922,-0.0840,-25.20,-52.50,484.24
89721078441000,1,-0.0156,0.9629,-0.0859,-42.15,-60.60,-205.70
89721091386500,2,0.0039,0.9922,-0.0723,-48.30,-155.55,478.19
89721104382300,3,-0.0020,0.9648,-0.0840,18.30,102.90,-807.80
89721117411500,4,-0.0117,1.0039,-0.0742,-88.65,-282.15,1614.38
89721130441200,5,-0.0117,0.9766,-0.0762,100.65,106.65,3464.23
89721143373600,0,0.0020,0.9902,-0.0820,-30.60,-57.60,485.21
89721156411000,1,-0.0117,0.9609,-0.0840,-40.20,-57.45,-202.55
89721169384800,2,0.0039,0.9941,-0.0781,-51.60,-157.95,474.80
89721182410700,3,-0.0020,0.9648,-0.0840,20.40,104.25,-810.70
89721195468000,4,-0.0098,1.0020,-0.0781,-93.75,-279.00,1619.71
89721208458300,5,-0.0156,0.9746,-0.0684,105.00,97.05,3457.21
89721221486500,0,0.0000,0.9902,-0.0820,-29.25,-52.35,483.76
89721234455500,1,-0.0195,0.9570,-0.0918,-45.90,-58.80,-207.39
89721247419600,2,0.0039,0.9961,-0.0723,-46.95,-158.10,471.17
89721260468900,3,-0.0020,0.9629,-0.0859,19.35,106.95,-803.44
89721273437900,4,-0.0098,0.9980,-0.0762,-93.90,-280.95,1612.93
89721286410500,5,-0.0098,0.9746,-0.0703,110.55,97.80,3457.45
89721299927600,0,0.0059,0.9902,-0.0781,-31.95,-54.90,487.15
89721312427200,1,-0.0137,0.9551,-0.0898,-41.85,-62.85,-202.55
89721325469200,2,0.0078,0.9961,-0.0703,-43.95,-157.50,468.03
89721338586000,3,-0.0020,0.9648,-0.0859,20.70,105.75,-808.76
89721351494200,4,-0.0098,1.0000,-0.0742,-93.00,-280.80,1616.80
89721364659600,5,-0.0117,0.9707,-0.0742,104.10,94.20,3463.02
89721377459800,0,0.0000,0.9922,-0.0820,-22.05,-48.75,473.35
89721390434400,1,-0.0156,0.9609,-0.0879,-36.90,-56.70,-204.01
89721403476800,2,0.0020,0.9961,-0.0703,-48.60,-158.70,473.35
89721416419500,3,-0.0020,0.9648,-0.0840,20.85,98.10,-812.88
89721429543000,4,-0.0098,1.0000,-0.0742,-93.00,-274.35,1616.32
89721442415200,5,-0.0117,0.9727,-0.0684,100.65,96.30,3467.86
89721455460400,0,0.0000,0.9902,-0.0840,-24.60,-52.35,478.19
89721468504700,1,-0.0137,0.9590,-0.0898,-38.55,-54.00,-207.88
89721481477600,2,0.0020,0.9961,-0.0762,-51.60,-158.10,478.43
89721494469700,3,-0.0059,0.9648,-0.0859,21.30,99.45,-806.10
89721507448200,4,-0.0078,1.0000,-0.0781,-93.75,-278.55,1619.22
89721520515700,5,-0.0098,0.9766,-0.0742,108.60,99.30,3456.73
89721533433100,0,0.0020,0.9883,-0.0801,-26.40,-56.85,489.32
89721546499400,1,-0.0137,0.9551,-0.0918,-37.20,-58.50,-203.28
89721559481100,2,0.0039,0.9922,-0.0762,-43.80,-157.95,480.37
89721572478100,3,0.0000,0.9668,-0.0840,19.35,105.90,-818.93
89721585496300,4,-0.0098,1.0039,-0.0762,-91.80,-282.30,1626.72
89721598452100,5,-0.0156,0.9746,-0.0723,106.95,95.40,3462.05
89721611469600,0,0.0000,0.9902,-0.0801,-28.80,-52.20,481.10
89721624498300,1,-0.0156,0.9590,-0.0898,-42.30,-61.65,-204.01
89721637487500,2,0.0020,0.9941,-0.0723,-48.45,-157.95,478.92
89721650442500,3,0.0020,0.9648,-0.0879,22.50,105.30,-813.60
89721663512800,4,-0.0078,1.0039,-0.0742,-88.65,-280.20,1621.64
89721676499700,5,-0.0156,0.9746,-0.0684,110.70,97.05,3460.36
89721689444100,0,0.0000,0.9883,-0.0840,-30.90,-50.25,485.69
89721702455500,1,-0.0137,0.9590,-0.0918,-46.95,-58.20,-197.71
89721715449800,2,0.0039,0.9941,-0.0684,-51.00,-153.90,477.95
89721728438100,3,-0.0039,0.9629,-0.0820,13.05,100.80,-809.49
89721741466300,4,-0.0098,1.0000,-0.0781,-96.00,-278.25,1621.16
89721754492200,5,-0.0078,0.9766,-0.0723,96.00,95.55,3457.94
89721767430000,0,0.0039,0.9863,-0.0840,-28.50,-52.35,483.52
89721780482200,1,-0.0137,0.9609,-0.0918,-42.30,-61.50,-195.29
89721793455500,2,0.0078,0.9941,-0.0723,-46.50,-159.30,484.00
89721806463100,3,0.0000,0.9648,-0.0879,24.00,108.45,-814.09
89721819466400,4,-0.0098,1.0059,-0.0781,-91.35,-278.25,1615.35
89721832464000,5,-0.0098,0.9746,-0.0723,99.45,101.85,3462.54
89721845461900,0,-0.0020,0.9922,-0.0781,-28.65,-52.35,482.79
89721858479600,1,-0.0176,0.9590,-0.0840,-44.85,-58.95,-206.43
89721871648000,2,0.0039,0.9941,-0.0703,-51.90,-152.70,479.40
89721884510100,3,-0.0020,0.9668,-0.0859,21.15,106.65,-814.33
89721897619900,4,-0.0098,1.0020,-0.0781,-91.05,-275.10,1625.03
89721910516700,5,-0.0098,0.9746,-0.0762,103.50,101.25,3456.97
89721923478800,0,0.0020,0.9941,-0.0840,-28.95,-54.15,484.00
89721936523500,1,-0.0176,0.9551,-0.0879,-42.00,-58.80,-202.55
89721949479400,2,0.0020,0.9922,-0.0684,-43.05,-157.95,480.37
89721962526100,3,-0.0020,0.9668,-0.0859,14.70,105.30,-808.52
89721975545100,4,-0.0098,1.0020,-0.0723,-92.70,-275.25,1615.35
89721988486700,5,-0.0098,0.9727,-0.0664,104.10,92.55,3463.26
89722001535800,0,0.0020,0.9941,-0.0781,-28.50,-53.10,489.81
89722014493500,1,-0.0156,0.9570,-0.0898,-43.35,-55.80,-199.65
89722027537800,2,0.0059,0.9922,-0.0723,-52.50,-160.50,466.82
89722040484600,3,-0.0020,0.9688,-0.0859,16.35,106.05,-815.78
89722053553400,4,-0.0078,1.0000,-0.0801,-94.20,-274.35,1617.04
89722066488800,5,-0.0137,0.9727,-0.0703,106.65,105.15,3461.33
89722079586100,0,0.0020,0.9941,-0.0781,-24.75,-54.60,477.95
89722092527300,1,-0.0176,0.9590,-0.0820,-41.70,-62.25,-203.04
89722105539700,2,0.0020,0.9922,-0.0723,-53.40,-159.45,477.47
89722118537500,3,-0.0039,0.9648,-0.0879,15.75,106.05,-815.78
89722131560200,4,-0.0078,1.0000,-0.0742,-100.20,-277.50,1628.42
89722144542900,5,-0.0098,0.9727,-0.0703,103.65,100.50,3472.46
89722157495100,0,0.0059,0.9922,-0.0820,-24.45,-54.00,486.90
89722170551300,1,-0.0176,0.9648,-0.0898,-42.00,-59.40,-209.33
89722183497700,2,0.0020,0.9941,-0.0742,-46.20,-156.75,484.24
89722196540600,3,-0.0039,0.9688,-0.0859,16.20,105.00,-819.65
89722209559200,4,-0.0098,1.0020,-0.0762,-93.15,-272.55,1611.72
89722222515900,5,-0.0098,0.9727,-0.0762,104.10,97.80,3455.03
89722235496300,0,0.0020,0.9941,-0.0801,-25.20,-52.20,484.00
89722248508900,1,-0.0117,0.9590,-0.0898,-40.50,-60.90,-203.52
89722261496000,2,0.0039,0.9961,-0.0742,-51.75,-153.45,478.43
89722274505400,3,-0.0020,0.9609,-0.0879,13.05,105.15,-815.06
89722287524700,4,-0.0098,1.0039,-0.0801,-87.90,-273.75,1612.93
89722300511200,5,-0.0117,0.9707,-0.0742,103.20,99.90,3454.79
89722313665300,0,0.0000,0.9941,-0.0801,-22.65,-55.95,482.31
89722326508400,1,-0.0137,0.9570,-0.0840,-32.85,-59.55,-200.13
89722339516000,2,0.0020,0.9922,-0.0703,-51.30,-152.55,474.32
89722352549400,3,-0.0020,0.9668,-0.0918,13.65,104.55,-816.99
89722365529800,4,-0.0078,1.0020,-0.0781,-97.80,-276.75,1613.41
89722378496700,5,-0.0117,0.9746,-0.0723,105.45,96.30,3459.63
89722391559600,0,-0.0020,0.9883,-0.0801,-28.35,-56.25,485.45
89722404641900,1,-0.0137,0.9590,-0.0898,-36.60,-57.30,-199.89
89722417553900,2,0.0078,1.0000,-0.0762,-51.00,-151.95,488.36
89722430565800,3,-0.0039,0.9629,-0.0859,24.15,107.10,-811.18
89722443609200,4,-0.0117,1.0000,-0.0781,-101.10,-274.35,1621.40
89722456620200,5,-0.0137,0.9746,-0.0723,101.40,100.05,3461.81
89722469584100,0,0.0020,0.9883,-0.0820,-26.85,-48.15,485.21
89722482585000,1,-0.0156,0.9590,-0.0859,-40.35,-62.55,-208.60
89722495586800,2,0.0020,0.9941,-0.0801,-52.35,-160.35,481.82
89722508521500,3,0.0000,0.9648,-0.0879,16.95,107.70,-809.97
89722521685200,4,-0.0098,1.0039,-0.0801,-90.30,-276.90,1618.74
89722534606300,5,-0.0098,0.9727,-0.0703,103.65,101.70,3468.10
89722547540700,0,0.0000,0.9902,-0.0840,-31.05,-51.90,491.02
89722560603100,1,-0.0156,0.9570,-0.0879,-42.30,-65.25,-198.92
89722573689500,2,0.0020,0.9941,-0.0703,-45.75,-151.95,478.68
89722586620900,3,-0.0039,0.9629,-0.0840,24.75,103.95,-816.75
89722599589700,4,-0.0117,1.0000,-0.0781,-90.60,-275.85,1611.48
89722612580500,5,-0.0117,0.9746,-0.0703,102.15,99.45,3462.78
89722625545000,0,0.0020,0.9922,-0.0820,-25.50,-57.00,483.27
89722638600500,1,-0.0117,0.9590,-0.0918,-41.55,-58.05,-200.86
89722651601000,2,0.0039,0.9961,-0.0723,-51.60,-156.45,470.69
89722664552900,3,-0.0059,0.9629,-0.0918,17.85,102.15,-812.64
89722677614300,4,-0.0078,0.9980,-0.0820,-92.25,-273.45,1618.01
89722690560600,5,-0.0156,0.9727,-0.0684,103.20,100.95,3460.36
89722703587000,0,-0.0020,0.9922,-0.0801,-28.05,-51.90,485.21
89722716553100,1,-0.0195,0.9570,-0.0957,-43.50,-61.20,-190.21
89722729602800,2,0.0020,0.9922,-0.0723,-50.70,-157.05,470.45
89722742639400,3,-0.0020,0.9629,-0.0879,16.50,108.45,-806.83
89722755587300,4,-0.0039,1.0020,-0.0820,-90.60,-276.45,1610.27
89722768552500,5,-0.0078,0.9746,-0.0742,99.90,100.05,3461.81
89722781565200,0,0.0039,0.9902,-0.0820,-32.40,-50.85,476.98
89722794624000,1,-0.0156,0.9570,-0.0918,-39.60,-57.90,-213.44
89722807558800,2,0.0020,0.9941,-0.0684,-44.25,-152.10,476.01
89722820560500,3,-0.0059,0.9648,-0.0859,17.70,109.50,-818.93
89722833623300,4,-0.0117,1.0000,-0.0801,-92.40,-277.95,1620.92
89722846610000,5,-0.0156,0.9746,-0.0703,109.65,98.40,3465.68
89722859620400,0,0.0020,0.9941,-0.0781,-24.60,-51.15,486.90
89722872585900,1,-0.0156,0.9590,-0.0898,-36.75,-55.65,-200.38
89722885628900,2,0.0020,0.9941,-0.0801,-46.50,-155.55,470.21
89722898579800,3,-0.0020,0.9648,-0.0879,20.40,105.45,-811.18
89722911620900,4,-0.0078,1.0020,-0.0801,-92.85,-278.40,1622.37
89722924622100,5,-0.0137,0.9746,-0.0664,100.65,102.60,3466.65
89722937612100,0,-0.0020,0.9922,-0.0820,-37.80,-56.40,481.58
89722950637000,1,-0.0176,0.9570,-0.0820,-41.85,-58.05,-202.31
89722963660600,2,0.0020,0.9961,-0.0723,-49.20,-154.95,477.71
89722976607200,3,0.0000,0.9648,-0.0879,23.25,105.45,-807.55
89722989590900,4,-0.0098,1.0020,-0.0820,-95.85,-276.00,1615.11
89723002609700,5,-0.0059,0.9766,-0.0742,97.95,100.80,3461.08
89723015619600,0,0.0020,0.9941,-0.0820,-25.95,-53.25,484.73
89723028636000,1,-0.0156,0.9570,-0.0957,-40.80,-61.35,-201.34
89723041624200,2,0.0020,0.9941,-0.0684,-54.30,-150.30,480.61
89723054688300,3,-0.0039,0.9629,-0.0859,22.95,96.60,-805.38
89723067641300,4,-0.0117,0.9980,-0.0742,-94.65,-277.20,1617.77
89723080586400,5,-0.0098,0.9727,-0.0703,103.65,91.50,3459.39
89723093610400,0,0.0020,0.9883,-0.0801,-24.45,-55.95,487.87
89723106609800,1,-0.0176,0.9609,-0.0898,-39.00,-57.60,-194.81
89723119648500,2,0.0059,0.9941,-0.0703,-49.50,-162.45,476.50
89723132582800,3,0.0020,0.9668,-0.0859,14.10,107.10,-813.12
89723145662000,4,-0.0098,1.0000,-0.0781,-88.80,-276.00,1615.35
89723158588600,5,-0.0137,0.9746,-0.0703,99.30,96.75,3453.10
89723171652900,0,0.0000,0.9922,-0.0840,-27.90,-51.90,488.36
89723184629000,1,-0.0176,0.9570,-0.0859,-40.05,-53.70,-199.41
89723197619700,2,0.0039,0.9922,-0.0684,-54.90,-155.10,471.90
89723210621700,3,-0.0039,0.9629,-0.0840,21.75,97.65,-815.78
89723223616200,4,-0.0098,1.0020,-0.0781,-94.95,-275.40,1617.04
89723236595500,5,-0.0059,0.9746,-0.0762,97.05,101.10,3459.39
89723249609600,0,0.0020,0.9922,-0.0762,-31.20,-50.25,486.18
89723262600600,1,-0.0156,0.9570,-0.0879,-40.50,-56.85,-204.73
